Time,True_Angle,Measured_Angle,Control_Signal
18.546,0.43487669735958384,0.31412732033830354,-1.0
18.547,0.43563174950618766,0.41046994270320414,-1.0
18.548000000000002,0.4363767261475768,0.3674676872449338,-1.0
18.549,0.4371116282913018,0.38320565635546733,-1.0
18.55,0.43783645694481244,0.35847232520866346,-1.0
18.551000000000002,0.4385512131154577,0.32630623617202126,-1.0
18.552,0.4392558978104859,0.4301167452276108,-1.0
18.553,0.4399505120370446,0.45432087115663705,-1.0
18.554000000000002,0.4406350568021807,0.46904715478188885,-1.0
18.555,0.4413095331128402,0.4472143235010789,-1.0
18.556,0.4419739419758687,0.4048252173521891,-1.0
18.557000000000002,0.4426282843980109,0.38486826071637464,-1.0
18.558,0.44327256138591087,0.41831668893884577,-1.0
18.559,0.44390677394611205,0.4180125106615546,-1.0
18.56,0.4445309230850572,0.41106212494787964,-1.0
18.561,0.44514500980908844,0.3745277811450964,-1.0
18.562,0.4457490351244473,0.474733066784807,-1.0
18.563,0.4463430000372746,0.4208981789588482,-1.0
18.564,0.44692690555361064,0.2702818917870762,-1.0
18.565,0.44750075267939504,0.4119968220836466,-1.0
18.566,0.44806454242046684,0.3578017886058921,-1.0
18.567,0.4486182757825646,0.5217275751649475,-1.0
18.568,0.44916195377132606,0.48641401790436084,-1.0
18.569,0.4496955773922887,0.47811514136631067,-1.0
18.57,0.4502191476508893,0.462244128742549,-1.0
18.571,0.45073266555246394,0.4421496180287339,-1.0
18.572,0.45123613210224844,0.46170854277617,-1.0
18.573,0.451729548305378,0.31778652606120833,-1.0
18.574,0.4522129151668872,0.4419685229206715,-1.0
18.575,0.4526862336917103,0.40893846661254873,-1.0
18.576,0.45314950488468086,0.4243348687025457,-1.0
18.577,0.4536027297505322,0.5001614379346122,-1.0
18.578,0.4540459092938969,0.49380372899986574,-1.0
18.579,0.45447904451930726,0.4037462896637304,-1.0
18.580000000000002,0.4549021364311951,0.3390776669458218,-1.0
18.581,0.45531518603389176,0.41261665606096054,-1.0
18.582,0.45571819433162813,0.4388558712227675,-1.0
18.583000000000002,0.4561111623285347,0.4752119727373585,-1.0
18.584,0.45649409102864164,0.4869583803426353,-1.0
18.585,0.4568669814358785,0.4083931322134909,-1.0
18.586000000000002,0.4572298345540747,0.4654591061184889,-1.0
18.587,0.457582651386959,0.36549321093331866,-1.0
18.588,0.45792543293816007,0.4851934415710131,-1.0
18.589,0.458258180211206,0.4306608833178269,-1.0
18.59,0.45858089420952464,0.4351732858747429,-1.0
18.591,0.4588935759364434,0.3471632444141654,-1.0
18.592,0.45919622639518953,0.4130302844441814,-1.0
18.593,0.4594888465888898,0.47841030838369397,-1.0
18.594,0.45977143752057065,0.4107798993029433,-1.0
18.595,0.46004400019315833,0.5203160076765369,-1.0
18.596,0.46030653560947876,0.5515203821274398,-1.0
18.597,0.46055904477225756,0.4047003573985092,-1.0
18.598,0.4608015286841201,0.420075597119278,-1.0
18.599,0.46103398834759146,0.4262020429895251,-1.0
18.6,0.4612564247650965,0.4716071422684386,-1.0
18.601,0.46146883893895974,0.5060342487270839,-1.0
18.602,0.4616712318714056,0.3707270112418166,-1.0
18.603,0.4618636045645582,0.5094284636909762,-1.0
18.604,0.4620459580204415,0.45271575556164967,-1.0
